n,Time
4630,3182.81
4640,2947.84
4650,2841.92
4660,3195.02
4670,2853.55
4680,2973.24
4690,3218.56
4700,2986.69
4710,3478.68
4720,3122.18
4730,2886.79
4740,3017.54
4750,3138.45
4760,3145.11
4770,2785.39
4780,2914.73
4790,3407.44
4800,3407.75
4810,3549.32
4820,2809.51
4830,3310.85
4840,3316.65
4850,2959.53
4860,2952.72
4870,3083.36
4880,2843.65
4890,3098.92
4900,3225.42
4910,3231.58
4920,2745.87
4930,2874.14
4940,2879.13
4950,3266.86
4960,3019.31
4970,2772.85
4980,2651.25
4990,3027.22
5000,3165.02
5010,3422.37
5020,3051.54
5030,3308.75
5040,3056.14
5050,3573.9
5060,3066.56
5070,3463.02
5080,3345.42
5090,2697.95
5100,3099.3
5110,2966.93
5120,2849.35
5130,2844.09
5140,3241.25
5150,3116.63
5160,3250.87
5170,2878.35
5180,3137.53
5190,3145.8
5200,2757.45
5210,2886.32
5220,3024.48
5230,3041.27
5240,3044.34
5250,3183.04
5260,2787.54
5270,2788.84
5280,3326.51
5290,2934.06
5300,3077.7
5310,3209.86
5320,3077.97
5330,3618.98
5340,3221.21
5350,2956.87
5360,3238.15
5370,3377.86
5380,3120.07
5390,3394.84
5400,3665.27
5410,3401.49
5420,3277.83
5430,2998.83
5440,3012.96
5450,2741.02
5460,2885.71
5470,3161.26
5480,3032.28
5490,3871.13
5500,2770.67
5510,3040.23
5520,2908.46
5530,2922.88
5540,2928.99
5550,3060.39
5560,3214.09
5570,3763.53
5580,3339.15
5590,2907.32
5600,3481.58
5610,3346.93
5620,3209.18
5630,3222.42
5640,3681.8
5650,3388.13
5660,3380.96
5670,3093.27
5680,3091.68
5690,3552.9
5700,3395.3
5710,3125.67
5720,3407.82
5730,3422.4
5740,3273.05
5750,3285.66
5760,3285.07
5770,3435.88
5780,3284.99
5790,3002.22
5800,3466.01
5810,3151.1
5820,3308.46
5830,3625.24
5840,3176.09
5850,3798.59
5860,3174.49
5870,3050.13
5880,3056.95
5890,3058.53
5900,3684.48
5910,3199.72
5920,3850.17
5930,3057.58
5940,3523.18
5950,3225.89
5960,3252.28
5970,3711.61
5980,3721.12
5990,3254.67
6000,3260.23
6010,3433.0
6020,3278.52
6030,3421.77
6040,3137.44
6050,3429.57
6060,3904.63
6070,3134.85
6080,3470.46
6090,3305.16
6100,3322.55
6110,3468.96
6120,3178.09
6130,3313.32
6140,3316.75
6150,3323.64
6160,3180.44
6170,3177.68
6180,3348.88
6190,3830.71
6200,3851.47
6210,4017.34
6220,3385.93
6230,4017.82
6240,3391.65
6250,3223.98
6260,3570.83
6270,3733.7
6280,3563.02
6290,3252.26
6300,3257.26
6310,3573.44
6320,3589.08
6330,3580.62
6340,3287.25
6350,3604.26
6360,3601.17
6370,3292.88
6380,3450.72
6390,3796.19
6400,3475.81
6410,3790.68
6420,3639.05
6430,3662.55
6440,3314.05
6450,3504.08
6460,3982.42
6470,3507.91
6480,4010.81
6490,3526.16
6500,3343.85
6510,3676.44
6520,3365.39
6530,3520.11
6540,3703.26
6550,3550.84
6560,3551.06
6570,3375.11
6580,3721.62
6590,3382.33
6600,4090.57
6610,3748.35
6620,3560.38
6630,3586.33
6640,3939.18
6650,3410.41
6660,3767.71
6670,3769.48
6680,4237.77
6690,3522.89
6700,4222.83
6710,3705.48
6720,3526.99
6730,3545.13
6740,3896.6
6750,3552.88
6760,3926.94
6770,3756.41
6780,3762.53
6790,3561.19
6800,3770.63
6810,3747.12
6820,4144.71
6830,4308.36
6840,3609.26
6850,3600.48
6860,3615.43
6870,3605.02
6880,3959.8
6890,3605.19
6900,4348.61
6910,4163.65
6920,3632.02
6930,3650.75
6940,3629.98
6950,3636.76
6960,3644.57
6970,4031.95
6980,3837.36
6990,3668.67
7000,3663.84
