n,Time
1530,1801.46
1540,1667.9
1550,2039.02
1560,1591.68
1570,1402.32
1580,1681.19
1590,2070.28
1600,1724.52
1610,1970.42
1620,1716.81
1630,2004.46
1640,2120.96
1650,1777.74
1660,2291.91
1670,1773.07
1680,1744.83
1690,1884.32
1700,2288.99
1710,2045.66
1720,1961.84
1730,2064.66
1740,2356.42
1750,1873.91
1760,1934.35
1770,2336.1
1780,1922.25
1790,2097.22
1800,2197.3
1810,2114.5
1820,1948.68
1830,2474.26
1840,1980.0
1850,1808.28
1860,2238.16
1870,2077.09
1880,2389.57
1890,1675.32
1900,2383.73
1910,2275.91
1920,2143.39
1930,2148.27
1940,2157.65
1950,2601.61
1960,2047.34
1970,2456.37
1980,2326.28
1990,2105.09
2000,2431.24
2010,2720.84
2020,2420.44
2030,2736.26
2040,2309.71
2050,2471.92
2060,2715.91
2070,2293.7
2080,3053.18
2090,2672.03
2100,2725.28
2110,2810.52
2120,2514.47
2130,2405.07
2140,2989.61
2150,2551.35
2160,2767.3
2170,2493.92
2180,2552.39
2190,2466.23
2200,2662.07
2210,2584.27
2220,2965.22
2230,2633.73
2240,2686.3
2250,2655.1
2260,2454.69
2270,2885.05
2280,2626.94
2290,2761.33
2300,2598.19
2310,2670.7
2320,2597.95
2330,2935.45
2340,3262.84
2350,2785.29
2360,2867.82
2370,2680.92
2380,3010.76
2390,2306.63
2400,2995.08
2410,2665.14
2420,2805.37
2430,3062.91
2440,2685.4
2450,3253.6
2460,2572.11
2470,2710.04
2480,2976.75
2490,2603.92
2500,2649.53
2510,3156.84
2520,2740.46
2530,2681.88
2540,2842.27
2550,3024.9
2560,2925.13
2570,2960.42
2580,2908.78
2590,2910.91
2600,2805.96
2610,2608.99
2620,2981.0
2630,3328.85
2640,3245.63
2650,3292.01
2660,2993.76
2670,3531.4
2680,3198.28
2690,3395.88
2700,2967.96
2710,2756.38
2720,3160.96
2730,2731.81
2740,3574.5
2750,2779.08
2760,2986.52
2770,3685.4
2780,2878.28
2790,2780.09
2800,2823.99
2810,3317.14
2820,3459.17
2830,3097.29
2840,3313.0
2850,3403.8
2860,2717.92
2870,2454.56
2880,3039.93
2890,3526.2
2900,3279.4
2910,3464.13
2920,3228.34
2930,3310.75
2940,3837.75
2950,2976.75
2960,3122.72
2970,3235.64
2980,3038.64
2990,3318.7
3000,2650.05
3010,3463.16
3020,2887.84
3030,3339.08
3040,2796.54
3050,2333.69
3060,3141.45
3070,3443.4
3080,3730.37
3090,2762.92
3100,2951.76
3110,3181.2
3120,3400.73
3130,2985.16
3140,3201.4
3150,3366.27
3160,3012.28
3170,3179.92
3180,2962.14
3190,3412.26
3200,3034.39
3210,3330.88
3220,3007.43
3230,2495.0
3240,3626.24
3250,3414.94
3260,3242.71
3270,3371.19
3280,3376.87
3290,3241.59
3300,2707.07
3310,3373.62
3320,3136.33
3330,3697.14
3340,3429.15
3350,3567.03
3360,3020.06
3370,2418.93
3380,3250.31
3390,3326.4
3400,3185.3
3410,2883.16
3420,2775.67
3430,3584.43
3440,3109.57
3450,2954.1
3460,3414.91
3470,4215.99
3480,3062.81
3490,3593.5
3500,2704.19
3510,3413.56
3520,3508.8
3530,3386.19
3540,3631.34
3550,3447.99
3560,3253.55
3570,3256.13
3580,3464.17
3590,3666.16
3600,3571.13
3610,3536.75
3620,3887.45
3630,4047.93
3640,3363.7
3650,3366.95
3660,3522.91
3670,4041.02
3680,3136.3
3690,3304.73
3700,4007.46
3710,3270.36
3720,3218.04
3730,3325.96
3740,3230.77
3750,3385.55
3760,3204.09
3770,3107.72
3780,3920.01
3790,2662.79
3800,3128.96
3810,2927.2
3820,3391.57
3830,2937.11
3840,3768.26
3850,3309.65
3860,3365.82
3870,3378.15
3880,2400.6
3890,3397.29
3900,2829.72
3910,2989.55
3920,2985.58
3930,2574.38
3940,2796.24
3950,3373.42
3960,2538.1
3970,3503.0
3980,3393.97
3990,3139.31
4000,3475.8
4010,3201.57
4020,2839.79
4030,3001.83
4040,3225.16
4050,3236.91
4060,2645.87
4070,3409.97
4080,3526.52
4090,3046.52
4100,2835.61
4110,3119.12
4120,3832.55
4130,3397.35
4140,3244.22
4150,2913.26
4160,3529.13
4170,2760.38
4180,3266.25
4190,3102.61
4200,3730.99
4210,3458.08
4220,3287.57
4230,3354.1
4240,3357.93
4250,3089.55
4260,3030.75
4270,3716.31
4280,2824.84
4290,3569.46
4300,2894.31
4310,3347.65
4320,3239.07
4330,2677.9
4340,3200.82
4350,2967.26
4360,3262.86
4370,2990.53
4380,2478.62
4390,2886.64
4400,3229.54
4410,2896.54
4420,3479.34
4430,3199.33
4440,2911.69
4450,3446.88
4460,2801.14
4470,3218.99
4480,2985.29
4490,2466.14
4500,3175.82
4510,3422.43
4520,3132.45
4530,2784.61
4540,2905.27
4550,3496.5
4560,3751.37
4570,3345.85
4580,2808.84
4590,3176.4
4600,3058.98
4610,3176.32
4620,3060.9
4630,3078.33
4640,3261.12
4650,3082.96
4660,3153.58
4670,2968.0
4680,2616.21
4690,3411.39
4700,3107.98
4710,3428.97
4720,2817.43
4730,2764.98
4740,3132.37
4750,2836.55
4760,3390.56
4770,2408.17
4780,3163.94
4790,2921.57
4800,2302.4
4810,2742.17
4820,3429.36
4830,3053.74
4840,3063.6
4850,2382.53
4860,2763.82
4870,2769.27
4880,2712.27
4890,2527.35
4900,2719.71
4910,2463.51
4920,2984.5
4930,3368.39
4940,3253.67
4950,3444.77
4960,2424.45
4970,3329.21
4980,2948.75
4990,2182.15
5000,3215.81
5010,2830.73
5020,3361.01
5030,2969.45
5040,2912.95
5050,3177.42
5060,2333.84
5070,2921.64
5080,3261.47
5090,3071.46
5100,2947.53
5110,3083.39
5120,2890.63
5130,2766.44
5140,3219.74
5150,2638.0
5160,2902.0
5170,2909.2
5180,2714.69
5190,2851.46
5200,3058.07
5210,3061.64
5220,2473.91
5230,2477.87
5240,3347.05
5250,3088.87
5260,3297.15
5270,3000.75
5280,2727.14
5290,3001.55
5300,3176.37
5310,2523.66
5320,2951.31
5330,2757.12
5340,2899.1
5350,2537.0
5360,2675.19
5370,3429.68
5380,2555.18
5390,2914.76
5400,3150.21
5410,2923.7
5420,3079.83
5430,3829.82
5440,2657.1
5450,2811.61
5460,2889.0
5470,3111.92
5480,2726.23
5490,2435.5
5500,2595.04
5510,3120.19
5520,2759.89
5530,2233.46
5540,2826.74
5550,3449.1
5560,2703.82
5570,3211.42
5580,2392.95
5590,2696.89
5600,2941.49
5610,2408.99
5620,2559.27
5630,2963.45
5640,2947.97
5650,3341.17
5660,2815.26
5670,2821.7
5680,3043.37
5690,2443.06
5700,2534.87
5710,2524.23
5720,2833.71
5730,2308.9
5740,2777.87
5750,2766.8
5760,2785.67
5770,2935.49
5780,2487.78
5790,3553.39
5800,3185.66
5810,2408.96
5820,2970.99
5830,2959.43
5840,2733.31
5850,3126.73
5860,2749.39
5870,3386.54
5880,3068.16
5890,2295.29
5900,3005.93
5910,3014.86
5920,2523.43
5930,4023.19
5940,2140.98
5950,3168.15
5960,3094.01
5970,2560.36
5980,2866.3
5990,2630.11
6000,2873.77
6010,3285.28
6020,2727.49
6030,2408.26
6040,3476.44
6050,3060.85
6060,2913.85
6070,3235.84
6080,2764.97
6090,3731.29
6100,2839.26
6110,3022.9
6120,2695.3
6130,2368.55
6140,3018.26
6150,2618.96
6160,2708.56
6170,2880.1
6180,2457.73
6190,2889.85
6200,2637.39
6210,2802.87
6220,3299.68
6230,3321.36
6240,2578.76
6250,2995.3
6260,2665.54
6270,3316.82
6280,3428.16
6290,2913.67
6300,2595.58
6310,2833.13
6320,2426.58
6330,2514.61
6340,2440.24
6350,2522.79
6360,2788.94
6370,2524.12
6380,2540.33
6390,2614.39
6400,2868.34
6410,2873.56
6420,2561.0
6430,2216.64
6440,2800.23
6450,2647.51
6460,2477.44
6470,2744.42
6480,2818.88
6490,2750.02
6500,2149.78
6510,2744.15
6520,2748.68
6530,2754.98
6540,2155.56
6550,2422.68
6560,2427.6
6570,2591.97
6580,2513.1
6590,2701.47
6600,2514.5
6610,2102.88
6620,2262.3
6630,3310.12
6640,2281.27
6650,2641.13
6660,2989.56
6670,2373.48
6680,2642.18
6690,2473.14
6700,2483.34
6710,2751.18
6720,2999.4
6730,2469.3
6740,2482.81
6750,3295.73
6760,2233.31
6770,2764.45
6780,3387.89
6790,3047.27
6800,2865.6
6810,2674.19
6820,2776.1
6830,2513.6
6840,2600.35
6850,2513.74
6860,2624.01
6870,2625.79
6880,3176.81
6890,2812.55
6900,2447.92
6910,2530.37
6920,2818.81
6930,2542.41
6940,3088.46
6950,2472.61
6960,2738.35
6970,2822.69
6980,2849.12
6990,2937.04
7000,2580.27
