n,Time
4370,3662.28
4380,3325.59
4390,3434.26
4400,3251.91
4410,3490.17
4420,3236.54
4430,3600.31
4440,3077.52
4450,3817.74
4460,3458.84
4470,3673.65
4480,3591.62
4490,3675.46
4500,3520.57
4510,4018.35
4520,3324.83
4530,3827.53
4540,3242.9
4550,3802.98
4560,3234.34
4570,3206.02
4580,3836.9
4590,4070.77
4600,3218.16
4610,4117.11
4620,3915.68
4630,3477.88
4640,3611.76
4650,4526.87
4660,3257.01
4670,3826.15
4680,3573.04
4690,3781.88
4700,3599.35
4710,3377.92
4720,3937.05
4730,3773.6
4740,3836.28
4750,3561.72
4760,3710.58
4770,3868.96
4780,3975.09
4790,3592.9
4800,3889.88
4810,3874.93
4820,3910.31
4830,3160.89
4840,4272.78
4850,3358.79
4860,3665.67
4870,3623.38
4880,3514.89
4890,3598.95
4900,3744.14
4910,3542.11
4920,4134.4
4930,3759.57
4940,3788.03
4950,3637.87
4960,3486.9
4970,4360.09
4980,3892.23
4990,4182.79
5000,4011.73
5010,3561.43
5020,3670.28
5030,4022.17
5040,4024.39
5050,4039.77
5060,3713.37
5070,3792.41
5080,3515.45
5090,3903.67
5100,3624.77
5110,3775.4
5120,3935.85
5130,3767.69
5140,3834.29
5150,4384.6
5160,3968.96
5170,4327.05
5180,3849.36
5190,4512.84
5200,3831.93
5210,3607.61
5220,4025.57
5230,4009.7
5240,3945.56
5250,3869.36
5260,3898.8
5270,3805.05
5280,4307.26
5290,3598.79
5300,3877.57
5310,3738.71
5320,4333.64
5330,3972.43
5340,4862.33
5350,3869.9
5360,3855.62
5370,4049.72
5380,4214.04
5390,4192.37
5400,4178.5
5410,4053.9
5420,4334.91
5430,4459.46
5440,3564.87
5450,3567.52
5460,4173.68
5470,4167.03
5480,3942.82
5490,3839.6
5500,4507.54
5510,4292.83
5520,4297.64
5530,4387.33
5540,4659.86
5550,4087.36
5560,3849.82
5570,4191.61
5580,4201.32
5590,4017.02
5600,4243.35
5610,3781.52
5620,3832.37
5630,4211.12
5640,4002.71
5650,4641.72
5660,4423.96
5670,3830.89
5680,4193.09
5690,4051.62
5700,4063.25
5710,4673.65
5720,4076.6
5730,3811.82
5740,3924.2
5750,4122.76
5760,4109.94
5770,4507.74
5780,4041.05
5790,3953.59
5800,4538.56
5810,4011.42
5820,4345.76
5830,3927.62
5840,4580.69
5850,4485.66
5860,4037.23
5870,3989.51
5880,4433.2
5890,4425.33
5900,4226.17
5910,4713.95
5920,4408.8
5930,4274.57
5940,4193.89
5950,3874.02
5960,4225.3
5970,4431.88
5980,4308.16
5990,4568.98
6000,4301.52
6010,4024.26
6020,4270.75
6030,4059.39
6040,4617.34
6050,4487.49
6060,4563.84
6070,3992.34
6080,4212.96
6090,4240.26
6100,3889.86
6110,4233.52
6120,4179.72
6130,3951.96
6140,4117.53
6150,4778.41
6160,4496.09
6170,4664.35
6180,3993.78
6190,4180.77
6200,4004.57
6210,4144.34
6220,4840.64
6230,4328.66
6240,4582.76
6250,4602.66
6260,4684.27
6270,4080.47
6280,4361.14
6290,4286.67
6300,4626.77
6310,4851.11
6320,4576.32
6330,4625.64
6340,4381.6
6350,4869.06
6360,4553.34
6370,4592.51
6380,4441.82
6390,4783.16
6400,4663.17
6410,5145.75
6420,4859.82
6430,4708.03
6440,4400.1
6450,4544.4
6460,4194.55
6470,5087.93
6480,4795.63
6490,4922.47
6500,4439.21
6510,5097.44
6520,4349.77
6530,4575.85
6540,4861.76
6550,4467.27
6560,5057.35
6570,4721.62
6580,4837.4
6590,5392.57
6600,4568.55
6610,4577.57
6620,4570.59
6630,4312.68
6640,4668.75
6650,4546.6
6660,5606.24
6670,5175.82
6680,4536.93
6690,4469.04
6700,5085.12
6710,4961.39
6720,5105.38
6730,5207.55
6740,4904.99
6750,4801.51
6760,4402.34
6770,4803.44
6780,5501.67
6790,4837.82
6800,4674.47
6810,5270.56
6820,4625.79
6830,4925.95
6840,5209.07
6850,4592.67
6860,4882.55
6870,5498.96
6880,4796.8
6890,4696.72
6900,4811.03
6910,5070.14
6920,5119.87
6930,4675.62
6940,5140.95
6950,4914.98
6960,4859.84
6970,4911.79
6980,5014.98
6990,4843.35
7000,5257.64
