n,Time
2980,969.47
2990,1035.31
3000,1204.89
3010,867.96
3020,929.31
3030,950.6
3040,919.6
3050,984.32
3060,1064.37
3070,886.25
3080,792.22
3090,927.98
3100,909.0
3110,922.22
3120,744.01
3130,1085.18
3140,909.65
3150,829.53
3160,1106.65
3170,885.33
3180,843.33
3190,816.24
3200,810.65
3210,958.99
3220,981.69
3230,835.34
3240,894.29
3250,877.51
3260,825.28
3270,854.6
3280,877.41
3290,739.56
3300,925.85
3310,736.17
3320,754.48
3330,835.55
3340,901.46
3350,724.08
3360,814.61
3370,772.51
3380,765.8
3390,991.77
3400,598.71
3410,756.21
3420,673.15
3430,831.45
3440,772.72
3450,748.08
3460,692.73
3470,895.49
3480,689.92
3490,731.34
3500,795.4
3510,700.34
3520,723.99
3530,697.0
3540,644.16
3550,734.91
3560,683.36
3570,753.72
3580,678.06
3590,576.36
3600,583.8
3610,530.3
3620,552.85
3630,642.17
3640,594.34
3650,687.12
3660,611.26
3670,652.4
3680,579.09
3690,583.1
3700,672.74
3710,648.67
3720,591.58
3730,683.43
3740,724.17
3750,683.43
3760,582.85
3770,715.64
3780,515.91
3790,536.95
3800,823.1
3810,532.66
3820,528.28
3830,675.32
3840,516.41
3850,449.47
3860,514.17
3870,557.09
3880,551.82
3890,573.44
3900,465.18
3910,583.82
3920,437.1
3930,606.75
3940,472.76
3950,473.04
3960,653.42
3970,493.47
3980,487.05
3990,468.5
4000,546.51
4010,498.66
4020,519.73
4030,514.16
4040,454.61
4050,454.49
4060,505.93
4070,508.59
4080,403.0
4090,503.5
4100,473.47
4110,419.25
4120,431.48
4130,522.86
4140,429.98
4150,462.71
4160,446.99
4170,464.03
4180,403.75
4190,397.35
4200,489.31
4210,398.68
4220,468.93
4230,429.04
4240,424.39
4250,509.76
4260,384.13
4270,466.56
4280,418.92
4290,467.32
4300,407.25
4310,388.18
4320,388.53
4330,385.7
4340,380.96
4350,416.4
4360,413.13
4370,395.48
4380,371.57
4390,376.15
4400,388.7
4410,451.13
4420,334.36
4430,398.85
4440,374.01
4450,339.99
4460,369.13
4470,430.46
4480,414.88
4490,335.71
4500,359.7
4510,360.18
4520,342.42
4530,325.68
4540,321.7
4550,337.77
4560,345.29
4570,328.27
4580,344.55
4590,296.13
4600,355.03
4610,352.26
4620,344.66
4630,303.55
4640,353.57
4650,329.38
4660,299.2
4670,308.12
4680,292.65
4690,306.44
4700,337.74
4710,260.68
4720,308.52
4730,317.31
4740,302.76
4750,289.52
4760,300.77
4770,325.08
4780,284.17
4790,267.2
4800,241.89
4810,263.79
4820,299.04
4830,258.67
4840,257.11
4850,256.37
4860,243.48
4870,226.14
4880,224.16
4890,269.4
4900,233.36
4910,264.85
4920,237.53
4930,247.61
4940,255.34
4950,254.54
4960,228.91
4970,228.22
4980,249.56
4990,224.68
5000,223.56
5010,268.99
5020,178.6
5030,213.12
5040,162.7
5050,168.3
5060,191.03
5070,240.25
5080,220.52
5090,240.53
5100,201.13
5110,186.7
5120,231.67
5130,291.69
5140,225.47
5150,168.7
5160,224.52
5170,231.21
5180,232.35
5190,191.78
5200,169.66
5210,221.95
5220,241.4
5230,222.95
5240,154.31
5250,229.0
5260,218.91
5270,210.83
5280,255.73
5290,188.68
5300,196.13
5310,218.32
5320,264.25
5330,241.82
5340,216.53
5350,181.9
5360,228.8
5370,168.46
5380,237.53
5390,187.82
5400,236.4
5410,254.76
5420,200.12
5430,173.22
5440,189.19
5450,180.62
5460,187.82
5470,288.14
5480,164.57
5490,227.85
5500,265.3
5510,212.26
5520,252.43
5530,274.28
5540,158.93
5550,154.96
5560,306.86
5570,255.98
5580,207.49
5590,216.8
5600,174.83
5610,227.49
5620,158.98
5630,237.55
5640,173.89
5650,160.17
5660,220.96
5670,294.12
5680,268.83
5690,268.38
5700,175.73
5710,156.77
5720,213.87
5730,151.37
5740,235.14
5750,303.91
5760,216.13
5770,294.85
5780,198.38
5790,196.85
5800,246.32
5810,213.9
5820,170.74
5830,151.3
5840,215.56
5850,254.87
5860,232.78
5870,231.65
5880,147.1
5890,290.0
5900,209.07
5910,204.36
5920,269.61
5930,233.15
5940,243.69
5950,257.99
5960,157.76
5970,145.53
5980,175.17
5990,271.35
6000,173.48
6010,266.73
6020,259.13
6030,283.44
6040,207.3
6050,267.9
6060,162.08
6070,156.99
6080,187.61
6090,248.56
6100,241.39
6110,178.08
6120,268.28
6130,256.35
6140,241.79
6150,181.69
6160,219.27
6170,177.09
6180,143.57
6190,253.05
6200,233.51
6210,211.79
6220,177.23
6230,235.28
6240,223.69
6250,245.28
6260,227.59
6270,194.91
6280,194.36
6290,167.88
6300,207.1
6310,169.93
6320,261.55
6330,197.17
6340,165.35
6350,191.97
6360,218.21
6370,177.92
6380,235.92
6390,241.62
6400,187.68
6410,243.29
6420,231.47
6430,189.62
6440,175.66
6450,170.57
6460,228.88
6470,181.98
6480,214.18
6490,165.03
6500,206.83
6510,237.19
6520,150.8
6530,153.12
6540,168.87
6550,251.36
6560,199.5
6570,240.75
6580,154.5
6590,256.69
6600,167.09
6610,187.56
6620,235.91
6630,208.01
6640,199.72
6650,177.36
6660,245.87
6670,220.74
6680,285.71
6690,249.84
6700,149.78
6710,193.39
6720,242.43
6730,201.47
6740,174.13
6750,179.48
6760,256.13
6770,247.33
6780,194.11
6790,238.21
6800,256.53
6810,248.06
6820,145.45
6830,240.91
6840,181.04
6850,268.44
6860,237.94
6870,233.1
6880,163.52
6890,198.28
6900,153.36
6910,206.72
6920,182.21
6930,201.83
6940,141.87
6950,205.36
6960,254.67
6970,208.89
6980,248.66
6990,210.09
7000,212.33
