n,Time
4360,526.08
4370,457.71
4380,523.22
4390,567.66
4400,495.97
4410,620.95
4420,623.42
4430,526.56
4440,489.36
4450,432.52
4460,590.14
4470,512.19
4480,446.23
4490,436.7
4500,440.04
4510,523.57
4520,524.84
4530,357.8
4540,396.43
4550,463.21
4560,389.08
4570,461.36
4580,525.71
4590,428.56
4600,378.79
4610,419.68
4620,448.7
4630,400.81
4640,422.09
4650,381.14
4660,462.98
4670,321.17
4680,436.48
4690,346.45
4700,390.8
4710,414.48
4720,335.94
4730,387.58
4740,344.13
4750,338.99
4760,428.37
4770,344.05
4780,420.25
4790,356.48
4800,267.02
4810,326.24
4820,354.17
4830,294.33
4840,364.13
4850,300.66
4860,323.98
4870,285.94
4880,285.08
4890,316.37
4900,298.46
4910,329.76
4920,294.99
4930,326.63
4940,291.59
4950,278.24
4960,338.77
4970,292.34
4980,310.01
4990,277.68
5000,312.48
5010,238.86
5020,197.3
5030,377.34
5040,313.62
5050,307.87
5060,336.31
5070,211.12
5080,187.04
5090,333.88
5100,274.05
5110,327.87
5120,297.02
5130,299.5
5140,311.28
5150,270.81
5160,376.23
5170,332.74
5180,232.85
5190,226.19
5200,325.82
5210,264.14
5220,334.31
5230,189.93
5240,326.82
5250,329.43
5260,274.39
5270,192.84
5280,220.96
5290,229.21
5300,254.44
5310,209.07
5320,306.41
5330,325.44
5340,294.82
5350,215.25
5360,261.49
5370,331.41
5380,274.6
5390,191.46
5400,244.38
5410,288.54
5420,229.12
5430,161.87
5440,342.06
5450,287.78
5460,311.79
5470,320.56
5480,263.81
5490,259.28
5500,287.45
5510,267.17
5520,285.44
5530,344.86
5540,212.1
5550,270.98
5560,289.74
5570,209.78
5580,296.29
5590,265.43
5600,269.27
5610,194.49
5620,251.27
5630,193.43
5640,275.04
5650,287.07
5660,197.92
5670,205.63
5680,220.02
5690,269.75
5700,288.21
5710,302.34
5720,257.47
5730,232.9
5740,254.0
5750,204.06
5760,387.76
5770,227.31
5780,297.76
5790,243.62
5800,249.98
5810,309.19
5820,284.71
5830,269.1
5840,282.73
5850,360.48
5860,308.09
5870,337.71
5880,247.53
5890,208.11
5900,213.5
5910,180.52
5920,341.21
5930,189.29
5940,226.73
5950,304.06
5960,238.71
5970,207.91
5980,208.65
5990,195.43
6000,231.13
6010,192.74
6020,168.26
6030,260.71
6040,222.34
6050,247.43
6060,337.05
6070,255.51
6080,245.65
6090,281.18
6100,231.57
6110,381.09
6120,160.92
6130,202.0
6140,205.01
6150,195.4
6160,249.64
6170,168.6
6180,211.83
6190,198.53
6200,306.71
6210,161.73
6220,230.62
6230,204.03
6240,198.72
6250,150.13
6260,186.68
6270,253.11
6280,266.92
6290,186.42
6300,272.45
6310,207.4
6320,191.14
6330,279.11
6340,282.16
6350,172.83
6360,209.63
6370,287.68
6380,308.06
6390,209.89
6400,246.64
6410,190.52
6420,220.49
6430,259.24
6440,225.11
6450,168.04
6460,303.07
6470,165.25
6480,166.77
6490,253.29
6500,181.29
6510,222.89
6520,252.48
6530,188.21
6540,288.69
6550,252.63
6560,242.41
6570,209.25
6580,209.6
6590,171.03
6600,181.96
6610,272.96
6620,288.72
6630,188.22
6640,228.08
6650,280.36
6660,272.81
6670,246.25
6680,251.26
6690,218.55
6700,218.29
6710,152.61
6720,305.26
6730,211.69
6740,198.07
6750,276.18
6760,176.67
6770,192.71
6780,290.0
6790,176.53
6800,245.97
6810,180.53
6820,219.89
6830,237.78
6840,281.58
6850,289.45
6860,212.6
6870,239.09
6880,269.44
6890,266.28
6900,217.86
6910,251.88
6920,235.67
6930,162.07
6940,283.44
6950,290.47
6960,238.14
6970,205.62
6980,316.91
6990,176.48
7000,147.97
